"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"1162",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","10 ","8980D04003","Tactical Wheeled Vehicle Protection Kits","A","Weapon System Cost","10 ","Add","U",2015,"Base",NA,NA,NA,38226,NA,NA,NA,0,NA,NA
"1163",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","11 ","8992DA0924","Modification of In Svc Equip","A","Weapon System Cost","11 ","Add","U",2015,"Base",NA,NA,NA,83173,NA,NA,NA,0,NA,NA
"1164",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","10","Tactical Vehicles","12 ","8995D03002","Mine-Resistant Ambush-Protected (MRAP) Mods","A","Weapon System Cost","12 ","Add","U",2015,"Base",NA,NA,NA,14731,NA,NA,NA,0,NA,NA
"1165",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","13 ","0300D22100","Heavy Armored Sedan","A","Weapon System Cost","13 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1166",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","14 ","0358D23000","Passenger Carrying Vehicles","A","Weapon System Cost","14 ","Add","U",2015,"Base",NA,NA,NA,803,NA,NA,NA,0,NA,NA
"1167",2016,"2035A","Other Procurement, Army","ARMY","01","Tactical and Support Vehicles","20","Non-Tactical Vehicles","15 ","2450D30000","Nontactical Vehicles, Other","A","Weapon System Cost","15 ","Add","U",2015,"Base",NA,NA,NA,11101,NA,NA,NA,0,NA,NA
"1168",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","16 ","1975BW7100","Win-T - Ground Forces Tactical Network","A","Weapon System Cost","16 ","Add","U",2015,"Base",NA,NA,NA,664087,NA,NA,NA,0,NA,NA
"1169",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","17 ","1981B00010","Signal Modernization Program","A","Weapon System Cost","17 ","Add","U",2015,"Base",NA,NA,NA,21157,NA,NA,NA,0,NA,NA
"1170",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","18 ","2101B00009","Joint Incident Site Communications Capability","A","Weapon System Cost","18 ","Add","U",2015,"Base",NA,NA,NA,7915,NA,NA,NA,0,NA,NA
"1171",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","12","Comm - Joint Communications","19 ","2930BB5777","JCSE Equipment (USREDCOM)","A","Weapon System Cost","19 ","Add","U",2015,"Base",NA,NA,NA,3540,NA,NA,NA,0,NA,NA
"1172",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","20 ","2948BB8500","Defense Enterprise Wideband Satcom Systems","A","Weapon System Cost","20 ","Add","U",2015,"Base",NA,NA,NA,118085,NA,NA,NA,0,NA,NA
"1173",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","21 ","2956B85800","Transportable Tactical Command Communications","A","Weapon System Cost","21 ","Add","U",2015,"Base",NA,NA,NA,13999,NA,NA,NA,0,NA,NA
"1174",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","22 ","9810BA9350","SHF Term","A","Weapon System Cost","22 ","Add","U",2015,"Base",NA,NA,NA,6494,NA,NA,NA,0,NA,NA
"1175",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","23 ","9894K47800","Navstar Global Positioning System (SPACE)","A","Weapon System Cost","23 ","Add","U",2015,"Base",NA,NA,NA,1635,NA,NA,NA,0,NA,NA
"1176",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","24 ","9910BC4002","Smart-T (SPACE)","A","Weapon System Cost","24 ","Add","U",2015,"Base",NA,NA,NA,11454,NA,NA,NA,0,NA,NA
"1177",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","25 ","9915BC4120","Global Brdcst Svc - GBS","A","Weapon System Cost","25 ","Add","U",2015,"Base",NA,NA,NA,18899,NA,NA,NA,0,NA,NA
"1178",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","26 ","9920BB8417","Mod of In-Svc Equip (TAC SAT)","A","Weapon System Cost","26 ","Add","U",2015,"Base",NA,NA,NA,2849,NA,NA,NA,0,NA,NA
"1179",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","18","Comm - Satellite Communications","27 ","9922B08400","Enroute Mission Command (EMC)","A","Weapon System Cost","27 ","Add","U",2015,"Base",NA,NA,NA,1e+05,NA,NA,NA,0,NA,NA
"1180",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","24","Comm - C3 System","28 ","8148BA8250","Army Global Cmd & Control Sys (AGCCS)","A","Weapon System Cost","28 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1181",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","29 ","6450B90000","Joint Tactical Radio System","A","Weapon System Cost","29 ","Add","U",2015,"Base",NA,NA,NA,40711,NA,NA,NA,0,NA,NA
"1182",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","30 ","6506B51001","Mid-Tier Networking Vehicular Radio (MNVR)","A","Weapon System Cost","30 ","Add","U",2015,"Base",NA,NA,NA,4692,NA,NA,NA,0,NA,NA
"1183",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","31 ","6948B22603","Radio Terminal Set, Mids Lvt(2)","A","Weapon System Cost","31 ","Add","U",2015,"Base",NA,NA,NA,15698,NA,NA,NA,0,NA,NA
"1184",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","32 ","7667B19920","AMC Critical Items - OPA2","A","Weapon System Cost","32 ","Add","U",2015,"Base",NA,NA,NA,22099,NA,NA,NA,0,NA,NA
"1185",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","33 ","8104BC3000","Tractor Desk","A","Weapon System Cost","33 ","Add","U",2015,"Base",NA,NA,NA,3724,NA,NA,NA,0,NA,NA
"1186",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","34 ","8554B55501","Spider Apla Remote Control Unit","A","Weapon System Cost","34 ","Add","U",2015,"Base",NA,NA,NA,969,NA,NA,NA,0,NA,NA
"1187",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","35 ","8558B54020","Spider Family of Networked Munitions Incr","A","Weapon System Cost","35 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1188",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","36 ","8560BA5300","Soldier Enhancement Program Comm/Electronics","A","Weapon System Cost","36 ","Add","U",2015,"Base",NA,NA,NA,294,NA,NA,NA,0,NA,NA
"1189",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","37 ","8562B55510","Tactical Communications and Protective System","A","Weapon System Cost","37 ","Add","U",2015,"Base",NA,NA,NA,22654,NA,NA,NA,0,NA,NA
"1190",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","38 ","8563B58601","Unified Command Suite","A","Weapon System Cost","38 ","Add","U",2015,"Base",NA,NA,NA,17445,NA,NA,NA,0,NA,NA
"1191",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","39 ","9164BU8100","Radio, Improved HF (COTS) Family","A","Weapon System Cost","39 ","Add","U",2015,"Base",NA,NA,NA,1028,NA,NA,NA,0,NA,NA
"1192",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","32","Comm - Combat Communications","40 ","9885MA8000","Family of Med Comm for Combat Casualty Care","A","Weapon System Cost","40 ","Add","U",2015,"Base",NA,NA,NA,22614,NA,NA,NA,0,NA,NA
"1193",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","36","Comm - Intelligence Comm","42 ","0250BK5284","CI Automation Architecture","A","Weapon System Cost","42 ","Add","U",2015,"Base",NA,NA,NA,1519,NA,NA,NA,0,NA,NA
"1194",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","36","Comm - Intelligence Comm","43 ","0263BK6285","Army CA/MISO GPF Equipment","A","Weapon System Cost","43 ","Add","U",2015,"Base",NA,NA,NA,6078,NA,NA,NA,0,NA,NA
"1195",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","64","Information Security","44 ","0121BA1300","Family of Biometrics","A","Weapon System Cost","44 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1196",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","64","Information Security","45 ","0122TA0600","Information System Security Program-ISSP","A","Weapon System Cost","45 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1197",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","64","Information Security","46 ","0125B96000","Communications Security (COMSEC)","A","Weapon System Cost","46 ","Add","U",2015,"Base",NA,NA,NA,69646,NA,NA,NA,0,NA,NA
"1198",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","72","Comm - Long Haul Communications","47 ","9716BU4160","Base Support Communications","A","Weapon System Cost","47 ","Add","U",2015,"Base",NA,NA,NA,28913,NA,NA,NA,0,NA,NA
"1199",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","73","Comm - Base Communications","48 ","9200BB8650","Information Systems","A","Weapon System Cost","48 ","Add","U",2015,"Base",NA,NA,NA,97091,NA,NA,NA,0,NA,NA
"1200",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","73","Comm - Base Communications","49 ","9632BU3770","Defense Message System (DMS)","A","Weapon System Cost","49 ","Add","U",2015,"Base",NA,NA,NA,246,NA,NA,NA,0,NA,NA
"1201",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","73","Comm - Base Communications","50 ","9666BU8000","Emergency Management Modernization Program","A","Weapon System Cost","50 ","Add","U",2015,"Base",NA,NA,NA,5362,NA,NA,NA,0,NA,NA
"1202",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","73","Comm - Base Communications","51 ","9700BU0500","Installation Info Infrastructure Mod Program","A","Weapon System Cost","51 ","Add","U",2015,"Base",NA,NA,NA,79965,NA,NA,NA,0,NA,NA
"1203",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","54 ","9522V29600","JTT/CIBS-M","A","Weapon System Cost","54 ","Add","U",2015,"Base",NA,NA,NA,870,NA,NA,NA,0,NA,NA
"1204",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","55 ","9544BZ7326","Prophet Ground","A","Weapon System Cost","55 ","Add","U",2015,"Base",NA,NA,NA,55896,NA,NA,NA,0,NA,NA
"1205",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","56 ","9654BU4050","Drug Interdiction Program (Dip) (TIARA)","A","Weapon System Cost","56 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1206",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","57 ","9690BZ7316","DCGS-A (MIP)","A","Weapon System Cost","57 ","Add","U",2015,"Base",NA,NA,NA,128207,NA,NA,NA,0,NA,NA
"1207",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","58 ","9692BZ8401","Joint Tactical Ground Station (JTAGS)","A","Weapon System Cost","58 ","Add","U",2015,"Base",NA,NA,NA,5286,NA,NA,NA,0,NA,NA
"1208",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","59 ","9704BA0326","Trojan (MIP)","A","Weapon System Cost","59 ","Add","U",2015,"Base",NA,NA,NA,12614,NA,NA,NA,0,NA,NA
"1209",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","60 ","9912BZ9750","Mod of In-Svc Equip (Intel Spt) (MIP)","A","Weapon System Cost","60 ","Add","U",2015,"Base",NA,NA,NA,3901,NA,NA,NA,0,NA,NA
"1210",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","61 ","9925BK5275","CI HUMINT Auto Reprting and Coll(CHARCS)","A","Weapon System Cost","61 ","Add","U",2015,"Base",NA,NA,NA,7392,NA,NA,NA,0,NA,NA
"1211",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","62 ","9928B10001","Close Access Target Reconnaissance (CATR)","A","Weapon System Cost","62 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1212",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","80","Elect Equip - Tact Int Rel Act (TIARA)","63 ","9931B88605","Machine Foreign Language Translation System-M","A","Weapon System Cost","63 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1213",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","64 ","8387B05201","Lightweight Counter Mortar Radar","A","Weapon System Cost","64 ","Add","U",2015,"Base",NA,NA,NA,24828,NA,NA,NA,0,NA,NA
"1214",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","65 ","8488K00002","EW Planning & Management Tools (EWPMT)","A","Weapon System Cost","65 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1215",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","66 ","8489W60001","Air Vigilance (AV)","A","Weapon System Cost","66 ","Add","U",2015,"Base",NA,NA,NA,7000,NA,NA,NA,0,NA,NA
"1216",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","67 ","8490VA8000","Crew","A","Weapon System Cost","67 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1217",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","68 ","9926BL5287","Family Of Persistent Surveillance Capabilitie","A","Weapon System Cost","68 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1218",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","69 ","9996BL5283","Counterintelligence/Security Countermeasures","A","Weapon System Cost","69 ","Add","U",2015,"Base",NA,NA,NA,1285,NA,NA,NA,0,NA,NA
"1219",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","83","Elect Equip - Electronic Warfare (EW)","70 ","9997BL5285","CI Modernization","A","Weapon System Cost","70 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1220",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","71 ","0125WK5057","Sentinel Mods","A","Weapon System Cost","71 ","Add","U",2015,"Base",NA,NA,NA,44305,NA,NA,NA,0,NA,NA
"1221",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","72 ","0140KA3500","Night Vision Devices","A","Weapon System Cost","72 ","Add","U",2015,"Base",NA,NA,NA,138601,NA,NA,NA,0,NA,NA
"1222",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","73 ","0142K38300","Long Range Advanced Scout Surveillance System","A","Weapon System Cost","73 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1223",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","74 ","0155K35110","Small Tactical Optical Rifle Mounted MLRF","A","Weapon System Cost","74 ","Add","U",2015,"Base",NA,NA,NA,18520,NA,NA,NA,0,NA,NA
"1224",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","75 ","0170AD5311","Green Laser Interdiction System (GLIS)","A","Weapon System Cost","75 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1225",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","76 ","0173BZ0501","Indirect Fire Protection Family of Systems","A","Weapon System Cost","76 ","Add","U",2015,"Base",NA,NA,NA,68296,NA,NA,NA,0,NA,NA
"1226",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","77 ","0177K22001","Family of Weapon Sights (FWS)","A","Weapon System Cost","77 ","Add","U",2015,"Base",NA,NA,NA,31205,NA,NA,NA,0,NA,NA
"1227",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","78 ","0178AD3200","Artillery Accuracy Equip","A","Weapon System Cost","78 ","Add","U",2015,"Base",NA,NA,NA,4896,NA,NA,NA,0,NA,NA
"1228",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","79 ","0200K27900","Profiler","A","Weapon System Cost","79 ","Add","U",2015,"Base",NA,NA,NA,3115,NA,NA,NA,0,NA,NA
"1229",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","80 ","0224BZ7325","Mod of In-Svc Equip (Firefinder Radars)","A","Weapon System Cost","80 ","Add","U",2015,"Base",NA,NA,NA,4186,NA,NA,NA,0,NA,NA
"1230",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","81 ","0245W61990","Joint Battle Command - Platform (JBC-P)","A","Weapon System Cost","81 ","Add","U",2015,"Base",NA,NA,NA,87892,NA,NA,NA,0,NA,NA
"1231",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","82 ","0254K32101","Joint Effects Targeting System (JETS)","A","Weapon System Cost","82 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1232",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","83 ","0255KA3100","Mod of In-Svc Equip (LLDR)","A","Weapon System Cost","83 ","Add","U",2015,"Base",NA,NA,NA,14085,NA,NA,NA,0,NA,NA
"1233",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","84 ","5726K99200","Computer Ballistics:  LHMBC XM32","A","Weapon System Cost","84 ","Add","U",2015,"Base",NA,NA,NA,0,NA,NA,NA,0,NA,NA
"1234",2016,"2035A","Other Procurement, Army","ARMY","02","Communications and Electronics Equipment","86","Elect Equip - Tactical Surv. (Tac Surv)","85 ","7500K99300","Mortar Fire Control System","A","Weapon System Cost","85 ","Add","U",2015,"Base",NA,NA,NA,29040,NA,NA,NA,0,NA,NA
